C[0]	C[1]	C[2]	C[3]	C[4]	C[5]	C[6]	C[7]	C[8]	C[9]	C[10]	C[11]	C[12]	C[13]	C[14]	C[15]	C[16]	C[17]	C[18]	C[19]	C[20]	C[21]	C[22]	C[23]	C[24]	C[25]	C[26]	C[27]	C[28]	C[29]	C[30]	C[31]	C[32]	C[33]	C[34]	C[35]	C[36]	C[37]	C[38]	C[39]	C[40]	C[41]	C[42]	C[43]	C[44]	C[45]	C[46]	C[47]	C[48]	C[49]	C[50]	C[51]	C[52]	C[53]	C[54]	C[55]	C[56]	C[57]	C[58]	C[59]	C[60]	C[61]	C[62]	C[63]	C[64]	C[65]	C[66]	C[67]	C[68]	C[69]	C[70]	C[71]	C[72]	C[73]	C[74]	C[75]	C[76]	C[77]	C[78]	C[79]	C[80]	C[81]	C[82]	C[83]	C[84]	C[85]	C[86]	C[87]	C[88]	C[89]	C[90]	C[91]	C[92]	C[93]	C[94]	C[95]	C[96]	C[97]	C[98]	C[99]	C[100]	C[101]	C[102]	C[103]	C[104]	C[105]	C[106]	C[107]	C[108]	C[109]	C[110]	C[111]	C[112]	C[113]	C[114]	C[115]	C[116]	C[117]	C[118]	C[119]	C[120]	C[121]	C[122]	C[123]	C[124]	C[125]	C[126]	C[127]	C[128]	C[129]	C[130]	C[131]	C[132]	C[133]	C[134]	C[135]	C[136]	C[137]	C[138]	C[139]	C[140]	C[141]	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	4	NA	6	6	9	10	10	10	10	17	NA	16	13	13	12	16	13	NA	NA	15	NA	25	NA	27	NA	NA	23	22	24	27	NA	25	NA	28	NA	30	30	30	35	34	34	38	38	38	37	41	39	38	36	NA	48	43	47	46	45	NA	44	46	48	NA	NA	56	47	51	NA	NA	NA	55	63	68	61	67	66	62	67	75	68	63	61	68	NA	70	65	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	79	80	NA	87	83	85	87	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	94	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	4	NA	5	6	9	10	10	9	11	17	NA	16	13	13	12	16	13	NA	NA	14	NA	25	NA	27	NA	NA	23	22	24	26	NA	25	NA	26	NA	30	30	30	35	34	34	38	38	38	37	41	39	38	36	NA	48	43	47	46	45	NA	44	46	48	NA	NA	56	47	52	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	61	68	NA	70	64	69	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	79	79	NA	87	82	84	87	96	NA	NA	90	94	NA	NA	93	96	NA	96	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	3	NA	5	6	9	10	10	9	11	16	NA	16	13	13	13	17	14	NA	NA	15	NA	25	NA	27	NA	NA	23	23	24	25	NA	25	NA	26	NA	30	30	30	35	33	34	38	38	38	36	41	40	38	36	NA	48	43	47	46	45	NA	44	45	49	NA	NA	56	47	52	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	61	68	NA	70	65	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	79	78	NA	86	81	84	87	96	NA	NA	90	94	NA	NA	91	97	NA	96	NA	97	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-2	NA	NA	NA	2	10	2	NA	3	6	9	10	11	9	11	17	NA	16	13	13	11	16	14	NA	NA	14	NA	24	NA	27	NA	NA	23	23	24	25	NA	25	NA	26	NA	30	30	30	35	34	34	38	38	38	35	41	40	38	36	NA	48	43	47	46	45	NA	44	46	48	NA	NA	56	47	50	NA	NA	NA	55	63	68	61	67	66	62	67	75	68	63	62	68	NA	70	65	70	73	70	75	71	87	85	NA	78	NA	75	92	81	80	83	79	78	NA	87	80	84	88	96	NA	NA	90	94	NA	NA	91	96	NA	96	NA	97	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	2	NA	-2	NA	NA	NA	1	10	2	NA	3	6	9	10	10	9	11	16	NA	16	14	13	12	17	14	NA	NA	15	NA	24	NA	27	NA	NA	23	23	23	25	NA	24	NA	26	NA	30	30	29	35	33	34	37	38	38	35	41	40	38	36	NA	47	43	47	46	45	NA	44	46	49	NA	NA	56	47	50	NA	NA	NA	55	63	68	61	67	65	62	67	75	68	63	62	68	NA	70	66	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	79	78	NA	87	80	85	87	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	97	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	2	NA	-2	NA	NA	NA	2	10	2	NA	3	6	9	10	11	10	11	16	NA	16	14	13	13	17	14	NA	NA	15	NA	24	NA	27	NA	NA	23	22	24	27	NA	24	NA	27	NA	30	30	31	35	34	34	38	38	38	36	41	40	38	36	NA	48	43	47	46	45	NA	44	46	49	NA	NA	56	49	50	NA	NA	NA	54	63	68	61	67	65	62	67	75	68	63	62	68	NA	70	66	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	78	78	NA	87	82	85	87	95	NA	NA	90	94	NA	NA	93	97	NA	96	NA	97	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	2	NA	4	6	9	10	11	10	11	17	NA	16	14	13	13	17	13	NA	NA	15	NA	24	NA	27	NA	NA	23	23	24	27	NA	26	NA	29	NA	30	29	31	35	34	34	38	38	38	36	41	40	38	36	NA	48	43	47	46	45	NA	44	46	48	NA	NA	56	49	50	NA	NA	NA	53	63	68	61	67	65	62	67	75	68	63	64	68	NA	70	67	70	73	70	75	71	86	85	NA	78	NA	76	92	81	80	83	78	79	NA	87	81	85	87	95	NA	NA	90	94	NA	NA	93	97	NA	96	NA	97	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	1	NA	NA	NA	2	10	3	NA	4	6	9	10	10	10	11	17	NA	16	14	13	13	17	14	NA	NA	14	NA	25	NA	27	NA	NA	23	23	24	27	NA	27	NA	28	NA	30	28	31	35	34	33	38	38	38	37	41	40	37	37	NA	48	43	47	46	45	NA	45	44	49	NA	NA	56	49	51	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	64	68	NA	70	67	70	73	70	75	71	86	85	NA	78	NA	76	92	81	80	83	78	80	NA	87	81	84	88	95	NA	NA	90	94	NA	NA	93	97	NA	96	NA	96	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	1	NA	NA	NA	2	10	4	NA	6	6	9	10	11	10	11	17	NA	16	14	13	12	17	14	NA	NA	14	NA	25	NA	27	NA	NA	23	23	24	27	NA	27	NA	29	NA	30	28	31	35	34	33	38	38	38	37	41	40	38	37	NA	48	43	47	46	45	NA	44	46	49	NA	NA	56	49	52	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	64	68	NA	70	69	70	73	70	75	71	87	85	NA	77	NA	76	92	81	80	83	77	80	NA	87	80	84	88	95	NA	NA	90	94	NA	NA	93	97	NA	95	NA	97	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	1	NA	NA	NA	2	10	4	NA	5	6	9	10	11	10	11	17	NA	16	13	13	13	17	14	NA	NA	15	NA	25	NA	27	NA	NA	23	23	24	26	NA	28	NA	28	NA	29	28	31	35	34	33	38	37	38	37	41	40	38	36	NA	48	43	47	46	45	NA	44	46	48	NA	NA	56	49	52	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	64	68	NA	70	69	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	78	80	NA	87	80	84	87	95	NA	NA	90	94	NA	NA	93	96	NA	95	NA	97	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	1	NA	NA	NA	2	10	4	NA	5	6	9	10	10	11	11	17	NA	16	11	13	13	17	14	NA	NA	15	NA	25	NA	27	NA	NA	23	23	24	26	NA	28	NA	27	NA	30	29	30	35	34	34	38	38	38	37	41	40	38	36	NA	47	43	47	46	45	NA	46	46	48	NA	NA	56	49	52	NA	NA	NA	54	63	68	60	67	66	62	67	75	68	63	64	68	NA	70	69	70	73	70	75	71	86	85	NA	78	NA	75	92	81	80	83	79	80	NA	86	82	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	97	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	3	NA	6	6	9	10	10	11	11	17	NA	16	13	13	13	17	14	NA	NA	15	NA	24	NA	27	NA	NA	23	22	22	26	NA	28	NA	28	NA	30	30	29	35	34	34	38	38	38	36	41	39	38	37	NA	48	43	47	46	45	NA	46	46	48	NA	NA	56	48	52	NA	NA	NA	55	63	68	60	67	66	62	66	75	68	63	65	68	NA	70	69	70	72	70	75	71	86	85	NA	77	NA	76	92	81	80	83	78	80	NA	87	82	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	95	NA	97	NA	NA	
NA	4	3	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	3	NA	6	6	9	9	9	11	11	17	NA	16	13	13	13	16	14	NA	NA	15	NA	25	NA	27	NA	NA	23	22	22	27	NA	28	NA	27	NA	30	29	29	35	34	34	38	38	38	36	41	39	38	37	NA	48	43	47	46	45	NA	46	46	47	NA	NA	56	48	52	NA	NA	NA	55	63	68	61	67	66	62	66	75	68	63	64	68	NA	70	69	70	72	70	74	71	86	85	NA	78	NA	76	92	81	80	83	78	80	NA	87	82	85	88	95	NA	NA	90	94	NA	NA	93	97	NA	96	NA	97	NA	NA	
NA	4	3	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	4	NA	6	6	9	9	7	11	11	17	NA	16	14	13	13	16	14	NA	NA	15	NA	25	NA	27	NA	NA	23	21	22	27	NA	28	NA	28	NA	30	28	29	35	34	33	38	38	38	36	41	39	38	36	NA	47	43	47	46	45	NA	46	46	46	NA	NA	56	49	51	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	64	68	NA	70	69	69	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	78	80	NA	86	83	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	97	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	9	4	NA	5	6	9	9	7	11	11	17	NA	16	14	13	13	16	14	NA	NA	15	NA	25	NA	27	NA	NA	23	21	23	27	NA	26	NA	28	NA	29	28	29	35	34	33	38	38	38	37	41	40	38	35	NA	48	43	47	46	43	NA	46	46	46	NA	NA	56	49	52	NA	NA	NA	55	63	68	61	67	66	62	67	75	68	63	63	68	NA	70	69	70	73	70	74	71	87	85	NA	78	NA	75	92	81	80	83	78	80	NA	87	81	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	9	4	NA	5	6	9	9	7	11	11	17	NA	16	14	13	13	17	14	NA	NA	15	NA	25	NA	27	NA	NA	23	23	24	27	NA	25	NA	27	NA	29	29	31	35	34	32	38	38	38	37	41	40	38	35	NA	48	43	46	46	43	NA	45	46	45	NA	NA	56	49	52	NA	NA	NA	55	63	68	61	66	66	62	67	75	68	63	63	68	NA	70	69	70	72	70	74	71	87	85	NA	78	NA	74	92	81	80	83	77	80	NA	87	82	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	94	NA	NA	
NA	4	4	NA	1	4	2	1	NA	NA	NA	7	NA	NA	2	NA	-1	NA	NA	NA	2	10	4	NA	5	6	9	9	6	10	11	17	NA	16	13	13	13	17	14	NA	NA	14	NA	25	NA	27	NA	NA	23	23	23	27	NA	24	NA	27	NA	30	29	31	35	34	32	38	38	38	37	41	40	38	35	NA	48	43	47	46	44	NA	46	46	45	NA	NA	56	49	52	NA	NA	NA	55	63	68	61	65	66	62	67	75	67	62	63	67	NA	70	69	70	72	70	74	71	87	85	NA	77	NA	75	92	81	80	83	77	80	NA	87	83	85	88	96	NA	NA	89	94	NA	NA	93	97	NA	94	NA	94	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	4	NA	5	6	9	8	6	11	11	17	NA	16	13	13	13	17	14	NA	NA	14	NA	24	NA	27	NA	NA	23	23	23	27	NA	25	NA	27	NA	30	30	31	35	33	33	38	38	38	37	41	40	38	35	NA	48	43	47	46	44	NA	46	46	45	NA	NA	56	49	52	NA	NA	NA	55	63	68	61	66	66	62	67	75	68	62	64	67	NA	70	69	70	72	70	75	71	87	85	NA	77	NA	76	92	81	80	83	77	80	NA	87	83	85	88	96	NA	NA	90	94	NA	NA	92	97	NA	94	NA	92	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	4	NA	5	6	9	8	6	11	11	17	NA	16	13	13	13	16	14	NA	NA	14	NA	25	NA	27	NA	NA	23	23	22	27	NA	26	NA	27	NA	30	29	30	35	34	32	38	38	38	37	41	40	38	35	NA	48	43	47	46	45	NA	46	46	45	NA	NA	56	48	52	NA	NA	NA	54	63	67	61	67	66	62	67	75	67	62	63	67	NA	70	69	70	72	70	75	71	87	85	NA	78	NA	76	92	81	80	83	78	79	NA	86	81	85	88	96	NA	NA	90	94	NA	NA	92	97	NA	95	NA	92	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	1	10	4	NA	5	6	9	8	8	11	11	17	NA	16	13	13	13	17	14	NA	NA	14	NA	25	NA	27	NA	NA	23	22	23	27	NA	26	NA	27	NA	30	29	29	35	33	34	38	38	38	37	41	40	38	35	NA	46	43	47	46	45	NA	45	46	45	NA	NA	56	48	52	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	64	67	NA	70	69	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	78	78	NA	87	81	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	91	NA	NA	
NA	4	3	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	-1	10	4	NA	5	5	9	9	9	11	11	17	NA	16	14	13	13	17	14	NA	NA	13	NA	24	NA	27	NA	NA	23	22	24	27	NA	27	NA	27	NA	29	30	29	35	34	33	38	38	38	37	41	40	38	35	NA	47	43	47	46	44	NA	45	44	45	NA	NA	56	48	52	NA	NA	NA	55	63	68	61	66	66	62	67	75	68	63	64	68	NA	70	69	70	73	70	75	70	87	85	NA	78	NA	76	92	81	80	83	78	78	NA	87	81	85	88	96	NA	NA	90	94	NA	NA	92	97	NA	96	NA	92	NA	NA	
NA	4	3	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	-1	9	4	NA	6	4	8	10	9	10	11	17	NA	16	13	13	13	16	14	NA	NA	13	NA	25	NA	27	NA	NA	23	23	24	27	NA	27	NA	27	NA	30	30	30	35	34	33	38	38	38	37	41	40	38	36	NA	47	43	47	46	45	NA	46	45	46	NA	NA	55	48	52	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	64	68	NA	70	69	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	77	78	NA	87	80	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	93	NA	NA	
NA	4	3	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	9	4	NA	5	4	8	10	10	10	11	17	NA	16	14	13	13	16	14	NA	NA	13	NA	24	NA	27	NA	NA	23	23	24	27	NA	27	NA	27	NA	29	28	30	35	34	33	38	38	38	37	41	40	38	35	NA	48	43	47	46	45	NA	46	45	46	NA	NA	56	48	52	NA	NA	NA	55	63	67	61	67	66	62	67	75	68	63	65	68	NA	70	69	70	73	70	75	71	87	84	NA	78	NA	76	92	81	80	83	77	79	NA	87	80	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	94	NA	NA	
NA	4	3	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-2	NA	NA	NA	2	9	4	NA	5	5	8	10	11	11	11	17	NA	16	14	13	12	17	14	NA	NA	15	NA	24	NA	27	NA	NA	23	23	23	27	NA	27	NA	27	NA	29	27	30	35	34	34	38	38	38	37	41	40	38	36	NA	48	43	46	46	45	NA	46	45	46	NA	NA	56	48	52	NA	NA	NA	55	63	67	61	67	66	62	67	75	68	63	65	68	NA	70	69	70	73	70	75	70	87	85	NA	78	NA	76	92	81	80	83	79	80	NA	87	79	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	93	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	9	4	NA	5	6	8	10	11	11	10	17	NA	16	14	13	13	17	14	NA	NA	14	NA	25	NA	27	NA	NA	23	23	23	26	NA	28	NA	27	NA	28	27	29	35	34	34	38	38	38	37	41	40	38	36	NA	48	43	47	46	45	NA	45	46	46	NA	NA	56	48	52	NA	NA	NA	55	63	67	61	67	66	62	67	75	68	63	65	68	NA	70	69	70	73	70	75	71	87	85	NA	77	NA	75	92	81	80	83	79	80	NA	87	78	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	93	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	9	4	NA	6	6	8	10	10	11	11	17	NA	16	14	13	13	17	12	NA	NA	13	NA	25	NA	27	NA	NA	23	23	23	25	NA	28	NA	27	NA	30	27	29	35	34	34	38	38	38	37	41	40	38	37	NA	48	43	47	46	45	NA	45	46	46	NA	NA	56	49	52	NA	NA	NA	55	63	67	61	67	66	62	67	75	68	63	64	68	NA	70	68	70	73	70	75	71	87	84	NA	77	NA	74	92	81	80	83	79	80	NA	87	79	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	9	4	NA	6	6	9	10	10	11	11	17	NA	16	14	12	13	16	12	NA	NA	13	NA	25	NA	27	NA	NA	23	23	22	25	NA	27	NA	27	NA	30	27	29	35	33	34	38	38	38	37	41	40	38	37	NA	47	43	47	46	45	NA	46	46	46	NA	NA	56	49	52	NA	NA	NA	54	63	67	61	67	66	62	67	74	68	63	64	68	NA	70	68	70	73	70	75	71	86	85	NA	77	NA	75	92	81	80	83	78	80	NA	87	80	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-2	NA	NA	NA	2	9	4	NA	5	6	9	10	11	11	10	17	NA	16	14	12	13	17	12	NA	NA	15	NA	25	NA	27	NA	NA	23	21	22	27	NA	26	NA	26	NA	28	29	29	35	34	34	38	38	38	37	41	40	37	36	NA	47	43	47	46	45	NA	45	46	49	NA	NA	56	49	52	NA	NA	NA	54	63	67	61	67	66	62	67	75	68	63	65	68	NA	70	69	70	73	70	75	71	87	85	NA	78	NA	73	92	81	80	83	79	80	NA	87	81	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	94	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-3	NA	NA	NA	2	9	4	NA	6	6	9	10	11	11	10	17	NA	16	13	12	13	17	12	NA	NA	15	NA	24	NA	27	NA	NA	23	21	23	27	NA	26	NA	27	NA	29	29	30	35	33	33	38	38	38	36	41	40	37	36	NA	47	43	47	46	45	NA	45	46	48	NA	NA	56	49	52	NA	NA	NA	54	63	68	61	67	66	61	67	75	68	63	65	68	NA	70	69	70	73	70	75	71	87	85	NA	78	NA	75	92	81	79	83	79	80	NA	87	81	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	95	NA	NA	
NA	4	4	NA	1	4	2	1	NA	NA	NA	7	NA	NA	3	NA	-4	NA	NA	NA	2	9	4	NA	6	6	8	10	9	11	11	17	NA	16	13	13	13	17	12	NA	NA	15	NA	25	NA	27	NA	NA	23	22	23	27	NA	26	NA	26	NA	29	30	30	35	33	33	38	38	38	36	41	40	38	36	NA	47	42	47	46	45	NA	46	45	46	NA	NA	56	49	52	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	65	68	NA	70	69	70	73	70	75	71	87	85	NA	78	NA	76	92	81	79	83	79	80	NA	87	81	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	94	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-4	NA	NA	NA	2	9	4	NA	6	6	9	10	9	11	10	17	NA	16	14	13	13	17	12	NA	NA	15	NA	25	NA	27	NA	NA	23	23	24	27	NA	25	NA	26	NA	30	30	30	35	34	33	38	38	38	36	41	40	38	36	NA	48	43	47	46	45	NA	45	45	46	NA	NA	56	49	52	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	65	68	NA	70	69	70	73	70	75	71	87	85	NA	77	NA	76	92	81	79	83	79	80	NA	87	79	85	87	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-4	NA	NA	NA	2	9	4	NA	5	6	9	10	9	11	10	17	NA	16	14	13	13	17	12	NA	NA	15	NA	25	NA	27	NA	NA	23	23	24	27	NA	25	NA	26	NA	30	30	30	35	34	34	38	38	38	37	41	40	38	36	NA	48	43	47	46	45	NA	44	46	46	NA	NA	56	49	52	NA	NA	NA	54	63	68	61	67	66	62	67	75	68	63	65	68	NA	70	69	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	79	80	NA	87	80	85	88	96	NA	NA	90	94	NA	NA	93	96	NA	96	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-4	NA	NA	NA	2	10	3	NA	5	6	9	10	10	11	10	17	NA	16	14	13	13	17	13	NA	NA	15	NA	25	NA	27	NA	NA	23	23	23	26	NA	26	NA	26	NA	30	30	28	35	34	34	37	37	38	37	41	40	38	35	NA	48	43	47	46	44	NA	44	45	45	NA	NA	56	49	52	NA	NA	NA	54	63	68	61	67	65	62	67	75	68	63	63	68	NA	70	69	70	73	70	75	71	86	85	NA	78	NA	76	92	81	80	83	79	80	NA	87	81	84	88	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-3	NA	NA	NA	2	10	2	NA	6	6	9	10	10	11	11	17	NA	16	14	13	13	17	14	NA	NA	15	NA	25	NA	27	NA	NA	23	23	23	26	NA	26	NA	27	NA	29	30	28	35	34	32	37	38	38	37	41	40	38	36	NA	47	43	47	46	45	NA	46	46	45	NA	NA	56	48	51	NA	NA	NA	55	63	68	61	67	65	62	67	75	68	63	64	68	NA	70	67	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	79	80	NA	86	81	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-3	NA	NA	NA	2	10	1	NA	6	6	9	10	11	11	11	17	NA	16	14	13	13	17	14	NA	NA	14	NA	25	NA	27	NA	NA	23	23	23	26	NA	26	NA	28	NA	30	30	29	35	34	32	37	38	38	37	41	40	38	35	NA	48	43	47	46	45	NA	46	46	45	NA	NA	56	48	51	NA	NA	NA	55	63	68	61	67	65	62	67	75	67	63	65	68	NA	70	68	70	73	70	75	71	87	85	NA	77	NA	75	92	80	80	83	79	80	NA	86	81	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	95	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-3	NA	NA	NA	2	10	1	NA	5	6	9	10	10	11	11	16	NA	16	14	13	13	17	13	NA	NA	15	NA	25	NA	27	NA	NA	23	22	24	26	NA	27	NA	29	NA	29	30	29	35	34	33	37	38	38	37	41	40	38	36	NA	48	43	47	46	45	NA	46	46	46	NA	NA	56	48	52	NA	NA	NA	52	63	68	61	67	66	62	67	75	68	63	65	68	NA	70	69	70	73	70	75	71	86	85	NA	77	NA	75	92	80	80	83	79	79	NA	86	81	85	88	96	NA	NA	90	94	NA	NA	93	97	NA	96	NA	94	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-3	NA	NA	NA	2	10	1	NA	5	6	9	10	10	11	11	16	NA	16	14	12	13	17	14	NA	NA	15	NA	25	NA	27	NA	NA	23	21	24	26	NA	27	NA	29	NA	29	29	29	35	34	34	37	38	38	36	41	40	38	37	NA	48	43	47	46	45	NA	46	46	46	NA	NA	56	47	52	NA	NA	NA	53	63	68	61	67	66	62	67	75	68	62	65	68	NA	70	69	70	73	70	75	71	86	85	NA	78	NA	73	92	81	80	83	79	79	NA	87	81	85	87	96	NA	NA	90	94	NA	NA	91	97	NA	96	NA	93	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-2	NA	NA	NA	2	10	1	NA	5	6	9	10	10	9	11	17	NA	16	14	12	13	16	14	NA	NA	15	NA	25	NA	26	NA	NA	23	21	24	26	NA	27	NA	28	NA	28	30	31	35	34	34	37	38	38	37	41	40	38	36	NA	48	43	47	46	45	NA	45	46	46	NA	NA	56	47	52	NA	NA	NA	54	63	68	61	67	65	62	67	75	68	62	65	68	NA	70	69	70	73	70	75	71	86	85	NA	78	NA	74	92	81	80	83	79	79	NA	87	81	85	88	96	NA	NA	90	94	NA	NA	91	97	NA	96	NA	94	NA	NA	
NA	4	3	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-2	NA	NA	NA	2	10	2	NA	6	6	9	10	9	10	10	17	NA	16	14	12	13	15	14	NA	NA	15	NA	25	NA	25	NA	NA	23	21	24	26	NA	26	NA	28	NA	29	30	31	35	34	34	37	38	38	37	41	40	37	36	NA	48	43	47	46	45	NA	46	46	46	NA	NA	56	48	52	NA	NA	NA	54	63	67	61	67	66	62	67	75	68	62	65	68	NA	70	68	70	73	70	75	71	86	85	NA	78	NA	76	92	81	80	83	79	79	NA	87	81	85	88	96	NA	NA	90	93	NA	NA	91	97	NA	96	NA	94	NA	NA	
NA	4	4	NA	1	4	2	2	NA	NA	NA	7	NA	NA	3	NA	-1	NA	NA	NA	2	10	2	NA	6	6	9	10	9	10	11	17	NA	16	14	12	12	17	14	NA	NA	15	NA	25	NA	27	NA	NA	23	23	24	27	NA	25	NA	28	NA	27	29	31	35	34	33	37	38	38	37	41	40	38	36	NA	48	42	47	46	45	NA	45	46	45	NA	NA	56	46	52	NA	NA	NA	55	63	68	61	67	66	62	67	75	68	63	65	68	NA	70	67	70	73	70	75	71	87	85	NA	78	NA	76	92	81	80	83	79	80	NA	87	81	85	88	96	NA	NA	90	94	NA	NA	92	97	NA	96	NA	92	NA	NA	
